"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"1330" "GO:0016705" 3.64017407027941e-08 0.999999992911866 21 130 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"1821" "GO:0046983" 5.18424425020561e-08 0.999999984788008 35 163 "protein dimerization activity" "MF"
"532" "GO:0005506" 2.11721302385909e-06 0.999999419633985 23 170 "iron ion binding" "MF"
"1921" "GO:0055085" 7.3881145276687e-06 0.999997958414389 20 320 "transmembrane transport" "BP"
"829" "GO:0006754" 1.12841605187583e-05 0.999999988030418 2 5 "ATP biosynthetic process" "BP"
"1478" "GO:0020037" 1.83391864127538e-05 0.999993917122729 25 182 "heme binding" "MF"
"766" "GO:0006508" 2.60427373623047e-05 0.999991917020751 21 264 "proteolysis" "BP"
"1922" "GO:0055114" 4.25744563877667e-05 0.999977910617377 59 794 "oxidation-reduction process" "BP"
"421" "GO:0004672" 5.59869727257787e-05 0.999978841600756 26 727 "protein kinase activity" "MF"
"753" "GO:0006468" 5.59869727257787e-05 0.999978841600756 26 727 "protein phosphorylation" "BP"
"511" "GO:0005215" 5.7838299226702e-05 0.9999837356194 17 168 "transporter activity" "MF"
"357" "GO:0004553" 0.000149128766367138 0.999970674861058 10 130 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"617" "GO:0005975" 0.000200323580471119 0.99993644853402 17 265 "carbohydrate metabolic process" "BP"
"931" "GO:0008152" 0.000337840342345512 0.999857470792895 26 489 "metabolic process" "BP"
"24" "GO:0000165" 0.000637277499645628 0.999925183109229 7 14 "MAPK cascade" "BP"
"79" "GO:0000977" 0.000637277499645628 0.999925183109229 7 14 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"1780" "GO:0045944" 0.000723913373419741 0.99990966830041 7 15 "positive regulation of transcription from RNA polymerase II promoter" "BP"
"1193" "GO:0010333" 0.000823540398361583 0.999913596670155 6 13 "terpene synthase activity" "MF"
"1530" "GO:0030599" 0.00150585851356738 0.999830772850607 5 20 "pectinesterase activity" "MF"
"1684" "GO:0042545" 0.00150585851356738 0.999830772850607 5 20 "cell wall modification" "BP"
"1918" "GO:0052861" 0.00163616614022982 0.999999331544484 1 2 "glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group" "MF"
"241" "GO:0004134" 0.00181616253672868 0.999999176305152 1 2 "4-alpha-glucanotransferase activity" "MF"
"1292" "GO:0016491" 0.00216521075970132 0.998918357039407 29 440 "oxidoreductase activity" "MF"
"1648" "GO:0035091" 0.00224619114170283 0.999897845018694 3 8 "phosphatidylinositol binding" "MF"
"1801" "GO:0046577" 0.00245181577298265 0.999997998062511 1 3 "long-chain-alcohol oxidase activity" "MF"
"230" "GO:0004097" 0.0025761273692971 0.999997789789729 1 3 "catechol oxidase activity" "MF"
"1783" "GO:0046148" 0.0025761273692971 0.999997789789729 1 3 "pigment biosynthetic process" "BP"
"1342" "GO:0016758" 0.00261320809873469 0.999256964381333 10 113 "transferase activity, transferring hexosyl groups" "MF"
"537" "GO:0005524" 0.00263626546122737 0.998492478113173 41 1463 "ATP binding" "MF"
"1365" "GO:0016829" 0.0033611548808688 0.999453357890348 6 20 "lyase activity" "MF"
"123" "GO:0003824" 0.00339668117957265 0.998178722619778 32 706 "catalytic activity" "MF"
"1728" "GO:0043531" 0.00389848274262262 0.999241003785114 6 93 "ADP binding" "MF"
"260" "GO:0004190" 0.00472131974654178 0.999058804555649 6 64 "aspartic-type endopeptidase activity" "MF"
"1481" "GO:0022891" 0.0056589965140693 0.999544550998453 3 28 "substrate-specific transmembrane transporter activity" "MF"
"1572" "GO:0031461" 0.00674190927895368 0.999980103893853 1 8 "cullin-RING ubiquitin ligase complex" "CC"
"1301" "GO:0016571" 0.00814547227299751 0.999970113859647 1 10 "histone methylation" "BP"
"1507" "GO:0030170" 0.00848987017679208 0.998387884374006 5 71 "pyridoxal phosphate binding" "MF"
"205" "GO:0004030" 0.00892981224352912 0.999980015392977 1 2 "aldehyde dehydrogenase [NAD(P)+] activity" "MF"
"641" "GO:0006081" 0.00892981224352912 0.999980015392977 1 2 "cellular aldehyde metabolic process" "BP"
"994" "GO:0008483" 0.00955763203417553 0.999584636919955 2 17 "transaminase activity" "MF"
"499" "GO:0004970" 0.00975100964701524 0.999956354499548 1 12 "ionotropic glutamate receptor activity" "MF"
"413" "GO:0004655" 0.0110064911241309 1 1 1 "porphobilinogen synthase activity" "MF"
"276" "GO:0004335" 0.0123628152609367 0.999961629392404 1 2 "galactokinase activity" "MF"
"546" "GO:0005618" 0.0129157196624829 0.997411976508721 5 32 "cell wall" "CC"
"1515" "GO:0030247" 0.0132865760309022 0.998134508196681 4 13 "polysaccharide binding" "MF"
"856" "GO:0006857" 0.0151238965986023 0.999140802436873 2 24 "oligopeptide transport" "BP"
"943" "GO:0008234" 0.0162440237047103 0.996585018741522 5 29 "cysteine-type peptidase activity" "MF"
"914" "GO:0008033" 0.0166641530057127 0.995935007309567 6 28 "tRNA processing" "BP"
"1218" "GO:0015299" 0.0190454448343182 0.997690484942712 3 19 "solute:proton antiporter activity" "MF"
"1385" "GO:0016887" 0.0204180985222924 0.995143967541197 5 89 "ATPase activity" "MF"
"1149" "GO:0009694" 0.0209421449472937 0.999806988039114 1 8 "jasmonic acid metabolic process" "BP"
"1161" "GO:0009864" 0.0209421449472937 0.999806988039114 1 8 "induced systemic resistance, jasmonic acid mediated signaling pathway" "BP"
"1968" "GO:0080123" 0.0209421449472937 0.999806988039114 1 8 "jasmonate-amino synthetase activity" "MF"
"595" "GO:0005819" 0.0212481907325325 0.998719373969544 2 9 "spindle" "CC"
"1586" "GO:0032147" 0.0212481907325325 0.998719373969544 2 9 "activation of protein kinase activity" "BP"
"1923" "GO:0060236" 0.0212481907325325 0.998719373969544 2 9 "regulation of mitotic spindle organization" "BP"
"1480" "GO:0022857" 0.0222891825174616 0.995700681340388 4 51 "transmembrane transporter activity" "MF"
"1802" "GO:0046621" 0.0236896651514525 1 1 1 "negative regulation of organ growth" "BP"
"515" "GO:0005249" 0.025037300014083 0.998453897444077 2 7 "voltage-gated potassium channel activity" "MF"
"136" "GO:0003856" 0.0268707780464804 0.999817388448502 1 2 "3-dehydroquinate synthase activity" "MF"
"875" "GO:0006952" 0.0270439641324126 0.992096792375603 7 24 "defense response" "BP"
"1013" "GO:0008654" 0.0292243188670828 0.997865934303179 2 10 "phospholipid biosynthetic process" "BP"
"207" "GO:0004040" 0.0293796823936733 0.997812773527818 2 11 "amidase activity" "MF"
"476" "GO:0004830" 0.0299814785946797 0.999772298729583 1 2 "tryptophan-tRNA ligase activity" "MF"
"743" "GO:0006436" 0.0299814785946797 0.999772298729583 1 2 "tryptophanyl-tRNA aminoacylation" "BP"
"20" "GO:0000155" 0.0312921558041807 0.999531930148482 1 19 "phosphorelay sensor kinase activity" "MF"
"1850" "GO:0048544" 0.0326235061774944 0.999487195274879 1 22 "recognition of pollen" "BP"
"1806" "GO:0046835" 0.0331031402541121 0.999515490273791 1 8 "carbohydrate phosphorylation" "BP"
"1646" "GO:0034968" 0.0348061044482982 0.997039232817047 2 15 "histone lysine methylation" "BP"
"259" "GO:0004185" 0.0366109028703154 0.991940270254868 4 35 "serine-type carboxypeptidase activity" "MF"
"844" "GO:0006812" 0.0380343355849272 0.993658930558345 3 37 "cation transport" "BP"
"982" "GO:0008425" 0.0387152590555019 1 1 1 "2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity" "MF"
"619" "GO:0005982" 0.0462980824389299 0.999452429017999 1 2 "starch metabolic process" "BP"
"910" "GO:0007623" 0.0462980824389299 0.999452429017999 1 2 "circadian rhythm" "BP"
"1429" "GO:0019203" 0.0462980824389299 0.999452429017999 1 2 "carbohydrate phosphatase activity" "MF"
"960" "GO:0008289" 0.0476549284557802 0.986277759255647 5 42 "lipid binding" "MF"
"1949" "GO:0071446" 0.051757640665496 0.995820743980051 2 5 "cellular response to salicylic acid stimulus" "BP"
"1988" "GO:2000031" 0.051757640665496 0.995820743980051 2 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"19" "GO:0000154" 0.052614132399205 0.999290509406866 1 2 "rRNA modification" "BP"
"29" "GO:0000179" 0.052614132399205 0.999290509406866 1 2 "rRNA (adenine-N6,N6-)-dimethyltransferase activity" "MF"
"1348" "GO:0016773" 0.0537921043847128 0.993893682486819 2 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"1449" "GO:0019499" 0.055744108038103 0.999202281340353 1 2 "cyanide metabolic process" "BP"
"1851" "GO:0050017" 0.055744108038103 0.999202281340353 1 2 "L-3-cyanoalanine synthase activity" "MF"
"96" "GO:0003333" 0.0590961988818005 0.993156391450582 2 18 "amino acid transmembrane transport" "BP"
"1377" "GO:0016866" 0.0605256472703895 0.993404142995365 2 10 "intramolecular transferase activity" "MF"
"1412" "GO:0017183" 0.0639483357155124 0.998945662394354 1 2 "peptidyl-diphthamide biosynthetic process from peptidyl-histidine" "BP"
"1958" "GO:0071949" 0.0641094534246996 0.998160735500451 1 8 "FAD binding" "MF"
"458" "GO:0004812" 0.0647068834064585 0.991772965307199 2 37 "aminoacyl-tRNA ligase activity" "MF"
"843" "GO:0006811" 0.0675846356920487 0.991431988100626 2 22 "ion transport" "BP"
"1413" "GO:0018024" 0.0677586138286869 0.991425723536381 2 21 "histone-lysine N-methyltransferase activity" "MF"
"1833" "GO:0048037" 0.0679866032225061 0.998805757472538 1 2 "cofactor binding" "MF"
"930" "GO:0008146" 0.0711385518679458 0.991674601170559 2 9 "sulfotransferase activity" "MF"
"47" "GO:0000290" 0.0717482671398559 0.998230406050167 1 3 "deadenylation-dependent decapping of nuclear-transcribed mRNA" "BP"
"915" "GO:0008047" 0.0717482671398559 0.998230406050167 1 3 "enzyme activator activity" "MF"
"607" "GO:0005874" 0.0720733690580867 0.990371381516599 2 29 "microtubule" "CC"
"533" "GO:0005507" 0.0734961836980862 0.980100566787917 4 27 "copper ion binding" "MF"
"1514" "GO:0030246" 0.0752974848509165 0.978454205666737 4 65 "carbohydrate binding" "MF"
"45" "GO:0000287" 0.0790626322080292 0.967387758515464 7 85 "magnesium ion binding" "MF"
"1612" "GO:0033014" 0.0805226819836662 0.997215343110641 1 6 "tetrapyrrole biosynthetic process" "BP"
"512" "GO:0005216" 0.0837957531416473 0.987790293229599 2 30 "ion channel activity" "MF"
"988" "GO:0008444" 0.0871549614113384 0.998017285282163 1 2 "CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity" "MF"
"1024" "GO:0008757" 0.0872425101055679 1 1 1 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"306" "GO:0004402" 0.0878658980205418 0.996581661414598 1 7 "histone acetyltransferase activity" "MF"
"1339" "GO:0016747" 0.0897476593336027 0.972768963796217 4 64 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"189" "GO:0003993" 0.0901286893597592 0.98697949357548 2 15 "acid phosphatase activity" "MF"
"97" "GO:0003676" 0.0949357665404758 0.933110913159366 34 629 "nucleic acid binding" "MF"
"317" "GO:0004422" 0.0998682262415852 1 1 1 "hypoxanthine phosphoribosyltransferase activity" "MF"
"806" "GO:0006629" 0.10144071972548 0.962612948781702 5 95 "lipid metabolic process" "BP"
"1011" "GO:0008649" 0.105420881637042 0.995177236394908 1 6 "rRNA methyltransferase activity" "MF"
"845" "GO:0006813" 0.105524423738052 0.983937127650316 2 11 "potassium ion transport" "BP"
"1351" "GO:0016780" 0.112136881779523 0.995593227688279 1 3 "phosphotransferase activity, for other substituted phosphate groups" "MF"
"509" "GO:0005199" 0.112410737305785 0.985724981021643 2 5 "structural constituent of cell wall" "MF"
"1253" "GO:0016020" 0.112878014214819 0.920329272815427 31 665 "membrane" "CC"
"84" "GO:0001104" 0.115587600371341 0.971855023809579 3 15 "RNA polymerase II transcription cofactor activity" "MF"
"344" "GO:0004512" 0.118332705244911 0.994482035957673 1 4 "inositol-3-phosphate synthase activity" "MF"
"633" "GO:0006021" 0.118332705244911 0.994482035957673 1 4 "inositol biosynthetic process" "BP"
"1979" "GO:1901601" 0.120691211505659 0.996127891737322 1 2 "strigolactone biosynthetic process" "BP"
"107" "GO:0003712" 0.121858605950003 0.979805412144845 2 11 "transcription cofactor activity" "MF"
"1212" "GO:0015171" 0.126912440162689 0.992173820195789 1 14 "amino acid transmembrane transporter activity" "MF"
"379" "GO:0004601" 0.127047024692412 0.957677103473571 4 34 "peroxidase activity" "MF"
"842" "GO:0006810" 0.130592994708345 0.920218572030941 15 242 "transport" "BP"
"1187" "GO:0010223" 0.130653021681453 0.99396340147453 1 3 "secondary shoot formation" "BP"
"237" "GO:0004124" 0.134092751433213 0.992405247212634 1 5 "cysteine synthase activity" "MF"
"825" "GO:0006744" 0.135968439973671 0.993445060084545 1 3 "ubiquinone biosynthetic process" "BP"
"1709" "GO:0043085" 0.136766293377138 0.992566275674828 1 4 "positive regulation of catalytic activity" "BP"
"523" "GO:0005351" 0.137360450157227 0.992019026416368 1 5 "sugar:proton symporter activity" "MF"
"1010" "GO:0008643" 0.137360450157227 0.992019026416368 1 5 "carbohydrate transport" "BP"
"1695" "GO:0042744" 0.138083725687851 0.962397779371086 3 20 "hydrogen peroxide catabolic process" "BP"
"488" "GO:0004857" 0.140462248403237 0.960744110696928 3 25 "enzyme inhibitor activity" "MF"
"725" "GO:0006418" 0.144682691263238 0.989308048701307 1 35 "tRNA aminoacylation for protein translation" "BP"
"1139" "GO:0009611" 0.148330790657899 0.958980566198834 3 17 "response to wounding" "BP"
"1986" "GO:1990879" 0.151367816612571 1 1 1 "CST complex" "CC"
"1565" "GO:0031347" 0.152078122098558 0.970848361471371 2 12 "regulation of defense response" "BP"
"660" "GO:0006166" 0.158103045890712 0.991038704558648 1 3 "purine ribonucleoside salvage" "BP"
"1305" "GO:0016592" 0.16009717943679 0.954155659230492 3 17 "mediator complex" "CC"
"149" "GO:0003883" 0.160495608330702 0.988990625039999 1 5 "CTP synthase activity" "MF"
"264" "GO:0004252" 0.16249573272638 0.938900367764463 4 76 "serine-type endopeptidase activity" "MF"
"1257" "GO:0016042" 0.165376744587856 0.987821053102115 1 6 "lipid catabolic process" "BP"
"1681" "GO:0042393" 0.170631071250232 0.947660869553591 3 27 "histone binding" "MF"
"872" "GO:0006913" 0.171052285077611 0.986584634250398 1 7 "nucleocytoplasmic transport" "BP"
"120" "GO:0003774" 0.184212573244864 0.959245265818368 2 15 "motor activity" "MF"
"1287" "GO:0016459" 0.184212573244864 0.959245265818368 2 15 "myosin complex" "CC"
"1750" "GO:0045040" 0.185360170197944 0.987510185818839 1 3 "protein import into mitochondrial outer membrane" "BP"
"99" "GO:0003678" 0.186061299875395 0.982692160711058 1 15 "DNA helicase activity" "MF"
"138" "GO:0003860" 0.187582582825804 0.960847459158065 2 9 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"630" "GO:0006012" 0.189267691210244 0.982868430875112 1 9 "galactose metabolic process" "BP"
"1576" "GO:0031625" 0.189738312689408 0.98215962197034 1 13 "ubiquitin protein ligase binding" "MF"
"1771" "GO:0045735" 0.203521469145711 0.954436422723967 2 10 "nutrient reservoir activity" "MF"
"873" "GO:0006914" 0.207837303925477 0.979175846829151 1 9 "autophagy" "BP"
"1310" "GO:0016614" 0.208208848489278 0.929051943180062 3 34 "oxidoreductase activity, acting on CH-OH group of donors" "MF"
"933" "GO:0008171" 0.214473707144498 0.948138095868284 2 14 "O-methyltransferase activity" "MF"
"1551" "GO:0031047" 0.216170409749013 0.976735719355557 1 12 "gene silencing by RNA" "BP"
"1083" "GO:0009116" 0.220020044300805 0.944270688266809 2 20 "nucleoside metabolic process" "BP"
"104" "GO:0003690" 0.22137912711034 0.942534033124128 2 29 "double-stranded DNA binding" "MF"
"262" "GO:0004198" 0.226815084140111 1 1 1 "calcium-dependent cysteine-type endopeptidase activity" "MF"
"922" "GO:0008107" 0.226815084140111 1 1 1 "galactoside 2-alpha-L-fucosyltransferase activity" "MF"
"1100" "GO:0009264" 0.226815084140111 1 1 1 "deoxyribonucleotide catabolic process" "BP"
"1102" "GO:0009279" 0.226815084140111 1 1 1 "cell outer membrane" "CC"
"1216" "GO:0015288" 0.226815084140111 1 1 1 "porin activity" "MF"
"1235" "GO:0015891" 0.226815084140111 1 1 1 "siderophore transport" "BP"
"1839" "GO:0048278" 0.227447560919722 0.985372804386149 1 2 "vesicle docking" "BP"
"927" "GO:0008131" 0.227448050738021 0.985372737038589 1 2 "primary amine oxidase activity" "MF"
"1105" "GO:0009308" 0.227448050738021 0.985372737038589 1 2 "amine metabolic process" "BP"
"1474" "GO:0019915" 0.227704421591024 0.98533746311426 1 2 "lipid storage" "BP"
"392" "GO:0004630" 0.228079569911652 0.980660514575859 1 3 "phospholipase D activity" "MF"
"1793" "GO:0046470" 0.228079569911652 0.980660514575859 1 3 "phosphatidylcholine metabolic process" "BP"
"1387" "GO:0016901" 0.228081765944481 0.980660119411136 1 3 "oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor" "MF"
"1981" "GO:1902358" 0.228115838131139 0.980653987716869 1 3 "sulfate transmembrane transport" "BP"
"1354" "GO:0016788" 0.229040643637211 0.902230549118037 4 65 "hydrolase activity, acting on ester bonds" "MF"
"366" "GO:0004571" 0.2295328033731 0.976746268846775 1 5 "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" "MF"
"529" "GO:0005471" 0.230163626769119 0.977978224299704 1 4 "ATP:ADP antiporter activity" "MF"
"621" "GO:0005985" 0.230597113602003 0.974964525470839 1 7 "sucrose metabolic process" "BP"
"1266" "GO:0016157" 0.230597113602003 0.974964525470839 1 7 "sucrose synthase activity" "MF"
"472" "GO:0004826" 0.230762570086107 0.980174336149768 1 3 "phenylalanine-tRNA ligase activity" "MF"
"739" "GO:0006432" 0.230762570086107 0.980174336149768 1 3 "phenylalanyl-tRNA aminoacylation" "BP"
"1198" "GO:0010468" 0.231171523456268 0.97548173681327 1 6 "regulation of gene expression" "BP"
"1370" "GO:0016841" 0.231272255318974 0.974324794684942 1 8 "ammonia-lyase activity" "MF"
"954" "GO:0008271" 0.231273694400639 0.974324458569242 1 8 "secondary active sulfate transmembrane transporter activity" "MF"
"955" "GO:0008272" 0.231273694400639 0.974324458569242 1 8 "sulfate transport" "BP"
"1211" "GO:0015116" 0.231273694400639 0.974324458569242 1 8 "sulfate transmembrane transporter activity" "MF"
"1810" "GO:0046856" 0.231529562743581 0.974264658615229 1 8 "phosphatidylinositol dephosphorylation" "BP"
"1213" "GO:0015173" 0.234124446647171 0.977168410560393 1 4 "aromatic amino acid transmembrane transporter activity" "MF"
"1232" "GO:0015801" 0.234124446647171 0.977168410560393 1 4 "aromatic amino acid transport" "BP"
"1705" "GO:0043039" 0.23520676553759 0.972696739890477 1 10 "tRNA aminoacylation" "BP"
"612" "GO:0005887" 0.236270095775158 0.975281125436974 1 5 "integral component of plasma membrane" "CC"
"785" "GO:0006559" 0.236364834744371 0.972726956219805 1 9 "L-phenylalanine catabolic process" "BP"
"1964" "GO:0080019" 0.240639473105034 0.975800650900711 1 4 "fatty-acyl-CoA reductase (alcohol-forming) activity" "MF"
"1529" "GO:0030570" 0.241377216176446 0.97818391599461 1 3 "pectate lyase activity" "MF"
"1822" "GO:0047262" 0.246888733357171 0.968610882748287 1 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"1302" "GO:0016573" 0.249206467374769 0.970509382172621 1 7 "histone acetylation" "BP"
"951" "GO:0008253" 0.250852431409287 0.981950224840129 1 2 "5'-nucleotidase activity" "MF"
"1366" "GO:0016831" 0.256224422732346 0.966994098919334 1 11 "carboxy-lyase activity" "MF"
"775" "GO:0006535" 0.25827166614726 0.966740146963607 1 10 "cysteine biosynthetic process from serine" "BP"
"1313" "GO:0016620" 0.261486228965924 0.96365097110375 1 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1341" "GO:0016757" 0.262841851517401 0.962952978140785 1 37 "transferase activity, transferring glycosyl groups" "MF"
"1866" "GO:0050660" 0.268862122954752 0.877090365267918 4 78 "flavin adenine dinucleotide binding" "MF"
"701" "GO:0006357" 0.269799812894789 0.921538577440627 2 22 "regulation of transcription from RNA polymerase II promoter" "BP"
"1186" "GO:0010215" 0.272665716594102 0.963105685229493 1 9 "cellulose microfibril organization" "BP"
"1563" "GO:0031225" 0.272665716594102 0.963105685229493 1 9 "anchored component of membrane" "CC"
"28" "GO:0000178" 0.27288458827498 0.965151206522851 1 6 "exosome (RNase complex)" "CC"
"1258" "GO:0016049" 0.273854866543149 0.961996839530207 1 11 "cell growth" "BP"
"876" "GO:0006974" 0.274333264866826 0.963154769754937 1 8 "cellular response to DNA damage stimulus" "BP"
"179" "GO:0003968" 0.280208397986544 0.963124541603814 1 6 "RNA-directed RNA polymerase activity" "MF"
"1065" "GO:0009058" 0.282103512003244 0.885806824967053 3 80 "biosynthetic process" "BP"
"1765" "GO:0045300" 0.282918850929064 0.963732061206275 1 5 "acyl-[acyl-carrier-protein] desaturase activity" "MF"
"426" "GO:0004713" 0.283316627921224 0.962244666673739 1 6 "protein tyrosine kinase activity" "MF"
"1349" "GO:0016776" 0.284637448941675 0.961867182674722 1 6 "phosphotransferase activity, phosphate group as acceptor" "MF"
"198" "GO:0004012" 0.287258876446641 0.958309233053428 1 10 "phospholipid-translocating ATPase activity" "MF"
"1236" "GO:0015914" 0.287258876446641 0.958309233053428 1 10 "phospholipid transport" "BP"
"865" "GO:0006887" 0.287535277299357 0.956254278757122 1 19 "exocytosis" "BP"
"480" "GO:0004842" 0.288734466800333 0.881687705794363 3 83 "ubiquitin-protein transferase activity" "MF"
"134" "GO:0003854" 0.289945792349127 0.959303578130827 1 7 "3-beta-hydroxy-delta5-steroid dehydrogenase activity" "MF"
"583" "GO:0005777" 0.289948905247559 0.956764922588833 1 12 "peroxisome" "CC"
"16" "GO:0000145" 0.290442501253827 0.95484598012676 1 24 "exocyst" "CC"
"492" "GO:0004867" 0.302648951161636 0.884270458989908 3 14 "serine-type endopeptidase inhibitor activity" "MF"
"495" "GO:0004872" 0.302709592000467 0.972833661369105 1 2 "receptor activity" "MF"
"1115" "GO:0009408" 0.304646485517674 0.952302938939498 1 11 "response to heat" "BP"
"1051" "GO:0008970" 0.305509081849087 0.953625407866509 1 8 "phosphatidylcholine 1-acylhydrolase activity" "MF"
"535" "GO:0005515" 0.307201594398488 0.739066122223378 64 2449 "protein binding" "MF"
"1812" "GO:0046873" 0.308448814806411 0.949659348147946 1 16 "metal ion transmembrane transporter activity" "MF"
"507" "GO:0005096" 0.311255952877352 0.948495231353025 1 17 "GTPase activator activity" "MF"
"1395" "GO:0016998" 0.313268858421963 0.957399380587474 1 4 "cell wall macromolecule catabolic process" "BP"
"823" "GO:0006730" 0.318172775198025 0.950314752230253 1 7 "one-carbon metabolic process" "BP"
