"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"420" "GO:0004672" 3.04655048097032e-14 1 73 730 "protein kinase activity" "MF"
"752" "GO:0006468" 3.04655048097032e-14 1 73 730 "protein phosphorylation" "BP"
"536" "GO:0005524" 5.2692661922293e-13 1 122 1471 "ATP binding" "MF"
"1920" "GO:0055085" 1.18575148693282e-08 1 40 322 "transmembrane transport" "BP"
"123" "GO:0003824" 1.19214695712181e-07 1 76 710 "catalytic activity" "MF"
"765" "GO:0006508" 2.09651956232626e-07 0.999999932399151 39 265 "proteolysis" "BP"
"1820" "GO:0046983" 6.1616790443145e-07 0.999999771243319 45 158 "protein dimerization activity" "MF"
"1329" "GO:0016705" 3.15356162519128e-06 0.999999126711355 23 125 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"1451" "GO:0019538" 1.53293206255859e-05 0.999998481960464 9 20 "protein metabolic process" "BP"
"510" "GO:0005215" 1.62209762902276e-05 0.9999942990467 28 169 "transporter activity" "MF"
"356" "GO:0004553" 2.94832864468618e-05 0.999992213259715 17 130 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"1149" "GO:0009725" 4.34635709208639e-05 0.999998641846974 4 17 "response to hormone" "BP"
"929" "GO:0008152" 4.44140792310832e-05 0.99997861686695 46 486 "metabolic process" "BP"
"531" "GO:0005506" 4.51524077700583e-05 0.99998316903065 28 165 "iron ion binding" "MF"
"1477" "GO:0020037" 5.16338846188603e-05 0.999979012590755 33 176 "heme binding" "MF"
"958" "GO:0008289" 5.30971308960214e-05 0.999989428167415 13 42 "lipid binding" "MF"
"1691" "GO:0042626" 6.36820276873987e-05 0.999992380176333 8 29 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"230" "GO:0004097" 0.00017786925562639 1 4 4 "catechol oxidase activity" "MF"
"1782" "GO:0046148" 0.00017786925562639 1 4 4 "pigment biosynthetic process" "BP"
"1384" "GO:0016887" 0.000237043165065357 0.999942958767572 12 89 "ATPase activity" "MF"
"1921" "GO:0055114" 0.000433149347251211 0.999724594254433 88 782 "oxidation-reduction process" "BP"
"616" "GO:0005975" 0.000492954920006988 0.999791940401689 25 262 "carbohydrate metabolic process" "BP"
"260" "GO:0004190" 0.000558005705769268 0.99987505090175 10 63 "aspartic-type endopeptidase activity" "MF"
"1506" "GO:0030170" 0.000562885013088553 0.999872609636796 10 71 "pyridoxal phosphate binding" "MF"
"1371" "GO:0016846" 0.000706234033685501 1 2 2 "carbon-sulfur lyase activity" "MF"
